SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
433415,1,Cash loans,M,Y,Y,0,90000.0,612612.0,29601.0,495000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.007305,-22139,365243,-8587.0,-3813,1,0,0,1,1,0,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.4242391336201279,0.3170317785834444,0.0,0.0,0.0,0.0,-1870.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
239550,1,Cash loans,F,N,Y,1,103500.0,364896.0,28782.0,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018801,-12523,-454,-6600.0,-3171,1,1,0,1,0,0,3.0,2,2,FRIDAY,13,0,0,0,0,0,0,Kindergarten,0.5701305043175777,,7.0,0.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
374152,1,Cash loans,M,N,Y,0,157500.0,333621.0,13360.5,288000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.020713,-14228,-5242,-8260.0,-1183,1,1,0,1,1,1,1.0,3,2,FRIDAY,6,0,0,0,0,0,0,Medicine,0.6371942803196485,0.3233112448967859,2.0,1.0,2.0,1.0,-1494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
426458,1,Cash loans,F,N,Y,0,135000.0,85500.0,6349.5,85500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-15655,-750,-7968.0,-4285,1,1,0,1,0,0,2.0,2,2,SUNDAY,9,0,0,0,0,0,0,Self-employed,0.4761351638287456,0.5919766183185521,3.0,1.0,3.0,0.0,-1660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
430634,0,Cash loans,F,Y,N,0,171000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.020713,-12244,-160,-4612.0,-4135,1,1,0,1,0,0,2.0,3,2,MONDAY,11,0,0,0,0,1,1,Self-employed,0.6756089988687108,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
146835,1,Cash loans,F,N,Y,0,202500.0,592560.0,31153.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-14839,-369,-1178.0,-3384,1,1,0,1,0,0,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.4371120400723336,0.3328505641648731,0.0,0.0,0.0,0.0,-2315.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
349050,1,Cash loans,M,Y,Y,3,225000.0,436032.0,29268.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.005002,-11557,-554,-172.0,-4176,1,1,0,1,0,0,5.0,3,3,SUNDAY,10,0,0,0,0,0,0,Self-employed,0.327464230547016,,0.0,0.0,0.0,0.0,-297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
245261,0,Cash loans,M,Y,Y,1,180000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-13925,-484,-6393.0,-4523,1,1,0,1,0,0,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.4493450655937873,0.722392890081304,0.0,0.0,0.0,0.0,-3737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
444316,1,Cash loans,M,N,Y,0,157500.0,900000.0,38263.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-15045,-1059,-4998.0,-3949,1,1,1,1,1,0,2.0,2,2,FRIDAY,17,0,1,1,0,1,1,Transport: type 4,0.5170082978006568,0.4083588531230431,0.0,0.0,0.0,0.0,-434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
135882,1,Cash loans,F,N,N,0,45000.0,215640.0,13027.5,180000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.0196889999999999,-21747,365243,-1835.0,-4195,1,0,0,1,0,0,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,0.5333604465460791,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
350793,1,Cash loans,F,N,Y,0,225000.0,592560.0,30384.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.007114,-11328,-1100,-5110.0,-2512,1,1,0,1,0,0,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,Trade: type 3,0.529684976253026,0.7281412993111438,0.0,0.0,0.0,0.0,-561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
244042,1,Cash loans,M,N,N,2,85500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.014464,-12303,-2581,-3224.0,-4160,1,1,0,1,0,0,4.0,2,2,SATURDAY,6,0,0,0,0,0,0,Housing,0.4370528564404084,0.520897599048938,0.0,0.0,0.0,0.0,-1235.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0
340949,0,Cash loans,F,N,N,0,85500.0,675000.0,19867.5,675000.0,Children,Pensioner,Secondary / secondary special,Separated,House / apartment,0.028663,-22849,365243,-12251.0,-4314,1,0,0,1,0,0,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.5772380867496166,0.6263042766749393,5.0,1.0,5.0,0.0,-1969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
242925,0,Cash loans,F,N,Y,0,99000.0,177903.0,12780.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21020,365243,-12982.0,-4560,1,0,0,1,0,0,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.1596792335026377,0.6910212267577837,0.0,0.0,0.0,0.0,-332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222770,0,Cash loans,F,Y,Y,0,225000.0,665892.0,21609.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-15897,-2282,-1598.0,-3971,1,1,0,1,0,0,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3561228481879341,0.5814837058057234,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
147165,1,Cash loans,F,Y,N,0,292500.0,1971072.0,68643.0,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15062,-763,-8036.0,-4390,1,1,1,1,0,0,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.4399549300595004,0.5673792367572691,4.0,1.0,4.0,1.0,-1895.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
390381,0,Cash loans,F,Y,Y,0,112500.0,513531.0,22747.5,459000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.010032,-20779,365243,-4727.0,-3474,1,0,0,1,0,0,2.0,2,2,SATURDAY,5,0,0,0,0,0,0,XNA,0.4675468778307736,0.6347055309763198,0.0,0.0,0.0,0.0,-1212.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
314088,0,Cash loans,F,N,Y,0,90000.0,225000.0,17905.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-19905,-270,-5736.0,-3429,1,1,0,1,0,0,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Industry: type 11,0.6930044628878442,0.7352209993926424,2.0,2.0,2.0,2.0,-1361.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
201986,1,Cash loans,F,N,Y,0,225000.0,463284.0,17595.0,382500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.019101,-12125,-1151,-532.0,-4703,1,1,0,1,0,0,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Government,0.060511994974646,0.511891801533151,4.0,3.0,4.0,0.0,-1000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
218630,0,Cash loans,F,Y,Y,0,180000.0,900000.0,33354.0,900000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.02461,-11163,-2940,-3227.0,-3711,1,1,1,1,1,0,2.0,2,2,FRIDAY,11,0,0,0,1,1,0,Trade: type 2,0.5580920001700903,0.2985949897873972,0.0,0.0,0.0,0.0,-1633.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0
339574,1,Cash loans,M,N,Y,0,112500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-16403,-3060,-2877.0,-3094,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Other,0.5118573565170821,0.5442347412142162,2.0,1.0,2.0,0.0,-525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
248567,0,Cash loans,M,Y,Y,0,131400.0,781920.0,25101.0,675000.0,Other_B,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-23108,365243,-4840.0,-4842,1,0,0,1,0,0,2.0,2,2,MONDAY,15,0,0,0,0,0,0,XNA,0.6291033407232774,0.5585066276769286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107774,1,Cash loans,M,Y,N,1,463500.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-13387,-1126,-4110.0,-4109,1,1,1,1,1,0,3.0,1,1,FRIDAY,12,1,1,0,1,1,0,Business Entity Type 3,0.3172425398350224,0.6642482627052363,0.0,0.0,0.0,0.0,-1944.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112952,1,Cash loans,F,N,Y,2,76500.0,107820.0,8595.0,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.008625,-11120,-163,-395.0,-3531,1,1,0,1,0,0,3.0,2,2,MONDAY,11,0,0,0,0,1,1,Self-employed,0.5502582325854152,0.5884877883422673,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
216969,0,Cash loans,F,Y,Y,1,45000.0,71955.0,7879.5,67500.0,Family,Working,Incomplete higher,Married,With parents,0.02461,-9969,-373,-193.0,-2371,1,1,1,1,1,0,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Other,0.6885624448529188,0.5370699579791587,0.0,0.0,0.0,0.0,-1251.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287782,0,Cash loans,F,N,Y,0,99000.0,356427.0,15228.0,288000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-22403,365243,-1720.0,-1654,1,0,0,1,0,0,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,0.5930660221601639,0.4992720153045617,0.0,0.0,0.0,0.0,-1741.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
226939,0,Cash loans,F,N,Y,0,90000.0,312768.0,13378.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.019101,-22097,-751,-2386.0,-4895,1,1,0,1,1,0,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.7118498156540543,0.622922000268356,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272905,0,Cash loans,F,N,Y,0,180000.0,645903.0,37210.5,598500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.035792,-23687,365243,-6355.0,-4107,1,0,0,1,0,0,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,0.6649971491683929,0.6430255641096323,1.0,0.0,1.0,0.0,-674.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
394726,0,Cash loans,F,N,Y,0,90000.0,612000.0,17667.0,612000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-20753,-6095,-7331.0,-4154,1,1,1,1,1,0,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,Self-employed,0.5394508317231762,0.5814837058057234,1.0,0.0,1.0,0.0,-1274.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
233887,0,Cash loans,F,N,Y,0,135000.0,594000.0,25294.5,594000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-13513,-1651,-1716.0,-2534,1,1,1,1,1,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.6344904501987171,,0.0,0.0,0.0,0.0,-1121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
397826,0,Cash loans,F,Y,N,0,45000.0,112500.0,4239.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15571,-6211,-801.0,-4904,1,1,1,1,1,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,School,0.4918186710944603,0.6127042441012546,0.0,0.0,0.0,0.0,-563.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
424206,0,Cash loans,M,Y,Y,0,108000.0,67500.0,8140.5,67500.0,Family,Working,Higher education,Single / not married,House / apartment,0.0228,-8676,-1896,-1811.0,-1339,1,1,1,1,1,0,1.0,2,2,THURSDAY,8,0,0,0,0,0,0,Trade: type 2,0.2334733167417555,0.5046813193144684,1.0,0.0,0.0,0.0,-468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
231871,1,Cash loans,F,N,Y,0,121500.0,316125.0,12046.5,261000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010556,-19807,-648,-6204.0,-3364,1,1,0,1,0,0,2.0,3,3,MONDAY,10,0,0,0,0,0,0,Trade: type 7,0.5930290791742556,0.5262949398096192,1.0,0.0,1.0,0.0,-262.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
426100,0,Cash loans,M,Y,Y,0,157500.0,1180129.5,34506.0,1030500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-19376,-7738,-8219.0,-2909,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Postal,0.6748705129563277,0.213966852261798,0.0,0.0,0.0,0.0,-2484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129799,0,Revolving loans,M,Y,N,2,1350000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-14545,-1522,-1995.0,-4492,1,1,0,0,0,0,4.0,2,2,SATURDAY,7,0,0,0,0,0,0,Trade: type 7,0.5686775223397598,0.6956219298394389,2.0,0.0,2.0,0.0,-824.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
370925,1,Cash loans,M,N,Y,0,166500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-17001,-3101,-7558.0,-554,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Hotel,0.2966634567226192,0.5262949398096192,3.0,1.0,3.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
335687,0,Cash loans,F,N,Y,1,144000.0,852088.5,36229.5,688500.0,Family,Working,Higher education,Married,House / apartment,0.018634,-10529,-3898,-9824.0,-1578,1,1,0,1,0,0,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,0.7096244260838921,0.4812493411434029,0.0,0.0,0.0,0.0,-2723.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
400590,1,Cash loans,M,Y,N,0,270000.0,1928304.0,71590.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-11758,-4548,-5126.0,-3833,1,1,0,1,1,0,2.0,2,2,THURSDAY,9,0,0,0,0,1,1,Business Entity Type 2,0.3418703688065547,0.0005272652387098,0.0,0.0,0.0,0.0,-275.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
189823,1,Revolving loans,M,N,N,0,225000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007114,-13326,-2413,-2704.0,-2711,1,1,0,1,0,0,1.0,2,2,SUNDAY,10,0,0,0,0,0,0,Industry: type 9,0.5220628717894454,0.2458512138252296,0.0,0.0,0.0,0.0,-1943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
192437,1,Cash loans,M,Y,Y,0,135000.0,942300.0,30528.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-20836,-620,-4131.0,-4138,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Agriculture,0.5713948492221972,0.228883416700673,7.0,0.0,6.0,0.0,-1226.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
165598,0,Cash loans,F,Y,N,0,337500.0,1540305.0,44145.0,1206000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-12641,-2068,-5822.0,-4781,1,1,1,1,0,0,2.0,2,2,MONDAY,14,0,0,0,0,1,1,Transport: type 4,0.5623804626606541,0.0642370375343833,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202588,1,Cash loans,M,N,N,0,132718.5,1247472.0,46359.0,1147500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,With parents,0.022625,-12696,-221,-6676.0,-3960,1,1,1,1,0,0,2.0,2,2,TUESDAY,10,1,1,0,1,1,0,Business Entity Type 1,0.6809818857382721,,1.0,1.0,1.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
330458,0,Cash loans,F,N,Y,0,126000.0,161730.0,8901.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21373,365243,-3901.0,-4614,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.1923160541736026,0.8327850252992314,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
265685,0,Cash loans,F,Y,Y,0,225000.0,497520.0,28692.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.035792,-15252,-4509,-3058.0,-2853,1,1,0,1,0,0,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,0.6489536119948918,0.4489622731076524,2.0,0.0,2.0,0.0,-1695.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
433471,0,Cash loans,F,N,Y,0,157500.0,754740.0,22198.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-20298,-9229,-945.0,-3648,1,1,0,1,0,0,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,School,0.6479067374633358,0.5549467685334323,1.0,1.0,1.0,1.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
237342,0,Cash loans,M,N,Y,0,54000.0,358443.0,13639.5,252000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-21440,-797,-10383.0,-4745,1,1,0,1,0,0,2.0,3,3,SUNDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.3787297398938643,0.4048783643353997,3.0,1.0,3.0,1.0,-492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139370,1,Cash loans,M,Y,N,0,292500.0,497520.0,32521.5,450000.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.018634,-8867,-1463,-1355.0,-1459,1,1,0,1,0,0,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Military,0.0004048737783185,0.2067786544915716,7.0,0.0,7.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
418557,1,Cash loans,F,N,N,0,112500.0,675000.0,19345.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-20504,365243,-9348.0,-3420,1,0,0,1,0,0,2.0,2,2,SUNDAY,19,0,0,0,0,0,0,XNA,0.1969986413077084,0.1268975261602733,0.0,0.0,0.0,0.0,-767.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
447187,0,Cash loans,M,Y,N,1,225000.0,225000.0,13725.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,Rented apartment,0.009175,-10268,-294,-9097.0,-2812,1,1,1,1,0,0,2.0,2,2,SATURDAY,19,0,0,0,0,0,0,Construction,0.477739010134693,,2.0,0.0,2.0,0.0,-50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
132166,1,Revolving loans,M,Y,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11470,-462,-5857.0,-1811,1,1,0,1,0,0,2.0,2,2,SATURDAY,13,0,1,1,1,1,1,Construction,0.5425080093192505,0.5585066276769286,2.0,0.0,2.0,0.0,-869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,4.0
195902,0,Cash loans,F,N,Y,2,81000.0,355536.0,19417.5,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00712,-8745,-252,-3470.0,-1391,1,1,0,1,0,0,4.0,2,2,SATURDAY,10,0,0,0,0,1,1,Medicine,0.3628193138355748,,2.0,2.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
149240,1,Cash loans,F,N,Y,0,112500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-8708,-313,-8703.0,-1385,1,1,0,1,0,0,1.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Bank,0.4344129638770129,0.1068419476808217,2.0,1.0,2.0,0.0,-1028.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
252211,1,Cash loans,M,Y,N,1,166500.0,225000.0,13594.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11081,-1268,-5111.0,-3585,1,1,0,1,0,0,3.0,2,2,SUNDAY,8,0,0,0,0,0,0,Self-employed,0.0874443131626637,0.3740208032583212,0.0,0.0,0.0,0.0,-661.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
